id;is_misinfo;Texts
1,36028E+18;0;"Holocaust survivors Rise Stillman, 91, and Frieda Allweiss, 88, are being vaccinated this morning at the Phoenix Municipal Stadium vaccination site.

Dr. Cara Christ, director of @AZDHS, will administer second doses of the Pfizer vaccine to Rise and Frieda. https://t.co/DU2bqCP1Ag"
1,34227E+18;0;if you kin ash lynx don’t worry about what’s in the vaccine
1,39014E+18;1;These Experimental Evil Jabs are an abomination Unto The Lord. Especially The vaccine organization that has approved these evil Abominable Jabs to be used against Your Little Ones and God’s Precious Little Ones. Parents, Teachers, Care givers Rise Up for The little Ones
1,34696E+18;0;To date, 33,665 people have received a COVID-19 vaccine in BC. https://t.co/V2QtHBSVM0
1,34223E+18;0;if you’ve been within 5 feet of the bathrooms at the point don’t worry about what’s in the vaccine
1,37322E+18;0;"First doze of vaccine does not make the immunity strong enough to fight #COVID19, it is effective after the second doze. Please do not be misled. Everyone above the age of 60 should get vaccinated. 

#GetVaccinated <U+0001F9A0>"
1,38754E+18;0;"I just got my first dose of Pfizer
#vaccinated https://t.co/EIn1rM4Z4Q"
1,34434E+18;1;"#news #ukgov #UKlockdown 
These are the same idiots, that brought austerity ,poverty #foodbanks 
And now this fiasco? #lies #
I'm using my intuition and WILL NOT HAVE ANY rushed poison VACCINE .. ever!
 media are portraying our so called relief and joy?!"
1,39045E+18;1;"The whole vax program was a farce and was nothing other than a depopulation program designed to keep 500 million alive on the planet and the rest all be killed off as per Georgia Guidestones. U can still contract covid-19 even after getting the jab. <U+0001F923><U+0001F602>
https://t.co/nbrFJLJRiu"
1,37382E+18;0;"As an educator, I am personally extremely grateful for all the hardworking DCH employees who worked to make schools a safer place for teachers!  So glad they are honored!

https://t.co/cPhReRMGoN"
1,34664E+18;0;If you eat at pizza pizza or little caesers dont worry about what’s in the vaccine
1,37331E+18;1;"Dr. Sherri Tenpenny explains how the depopulation vaccine will work over 3 to 6 months... <U+0001F47F><U+0001F489>
https://t.co/nuAN77TvKa"
1,39022E+18;0;Just got my second jab! I'm grateful, but it's hard not to be annoyed, as I know so many disabled people who have been fighting like hell for their jabs, or they've ignored entirely in the vaccine rollout.
1,38742E+18;0;"#GetVaccinated 

<U+0001F389> Yeah!! <U+0001F389>

I just got my 2nd #Moderna shot <U+0001F389>, fingers crossed <U+0001F91E> for superpowers.
I’m hoping it’ll be exploding farts <U+0001F633> 
 
#IGotMyShots 
#VaccinesWork https://t.co/lVaQH4t3NG"
1,34688E+18;0;If you drink dunkin every day don’t worry about what’s in the COVID vaccine
1,34369E+18;1;Healthcare Workers in the U.S. Suffer Serious Reactions from Illegal Pfizer Experimental Vaccine - Others Fake Vaccination on TV https://t.co/JrCvRvIz6W
1,38999E+18;0;"Indiana has reached a milestone when it comes to the COVID vaccine...More than two million Hoosiers have now been fully vaccinated, according to the Indiana Department of Health. 

https://t.co/hj0EX2l36T"
1,373E+18;0;"We make it simple: A Secure place to store Vaccine records for you to access anytime, anywhere! 

p.s. receive a Vaccine Badge upon verification to easily share your vaccinated status!

https://t.co/Cg6w202pz3

#GetVaccinated #Vaccination #Verifiedproof #Badges #Security #HIPAA https://t.co/DHtSJ5lQFo"
1,34634E+18;1;"There's a health problem and only two solutions are provided,

A police state and an untested vaccine,

Vaccine takes 10 years and $500million to develop,

What other health interventions are available?

Bheki Cele shouting on TV?

That will certainly help"
1,37297E+18;0;First dose of Pfizer in my arm. <U+0001F4AA><U+0001F3FC><U+0001F489> Thank you @OHSUNews @fema @flypdx @RedCross And all the volunteers. Amazing set up! https://t.co/quqW85rZOl
1,34387E+18;1;Depopulation is paramount in their eyes hence one of the main believers in the said ploy is facilitating the “vaccine” that has a 70% survival rate lol <U+0001F974><U+0001F974><U+0001F974><U+0001F974><U+0001F974><U+0001F974><U+0001F974><U+0001F974><U+0001F974><U+0001F926><U+0001F3FE><U+200D><U+2640><U+FE0F>
1,39045E+18;0;At least I now have a date and time for my vaccine shot.
1,34358E+18;0;Got my first dose of the vaccine! @Heartless_Lyn I got the Pfizer one just like I thought I would. https://t.co/ASPmGosrvT
1,34351E+18;1;"FYI
Frm now deleted YouTube account created right after event, likely by big pharma 2 counter narrative Tiffany dover died frm their dangerous experimental vaccine
note foreign language title
https://t.co/3y9OVKs3ya
#jbGunnerTV #coronavirus #COVID #COVID19 #VaxAware #TiffanyDover https://t.co/zJIXO5tLhb"
1,39009E+18;0;"My husband got his second COVID vaccine shot today.

You could get your first one tomorrow. 

You can! I believe in you! https://t.co/HKBSOX5oAO https://t.co/AZSSjS9E4X"
1,38734E+18;0;"Administered vaccine to some 50 people today.
Most important and patriotic thing I've done so far! 
#LargestVaccinationDrive 
#COVIDVaccination 
#VaccinesWork"
1,34439E+18;0;"So excited I received my #COVID19 vaccine”It’s about saving lives”Thank you President Trump”Operation Warp Speed putting Americans First
#CantBullyUs https://t.co/cXtLB0syjS"
1,37329E+18;0;"Just got my first dose of the vaccine.

I feel incredibly lucky, relieved and just...it hasn't set in. I don't know if there is a word in the English language to describe this. A year of this craziness and there is finally some light at the end of the tunnel. https://t.co/Xrbbyp5vm3"
1,34222E+18;0;If you exist don't worry about what's in the vaccine.
1,38789E+18;0;"A 2nd #DollyParton shirt for my 2nd #dollyshot. Thank you to the scientists, researchers, doctors, nurses, manufacturers, &amp; essential workers who got us here. My heart is with the people whose loved ones didn’t make it to this point. I’m very fortunate. #Moderna #GetVaccinated https://t.co/aEQFPCgf5l"
1,37375E+18;1;"NOW THIS REALLY IS A PROBLEM. WHAT HAS FAUCHI, THE VACCINATION MAN, AND GATES, THE DEPOPULATION MAN, GOT TO SAY ABOUT THIS?  KNOW WHAT YOU ARE DOING WITH THIS VACCINE.

Ex-FDA head warns COVID-19 variant could infect vaccinated New Yorkers 

https://t.co/N7gdI6nFta via @nypmetro"
1,38828E+18;0;got my 2nd vaccine dose<U+0001F60E><U+0001F44A> https://t.co/BDAqu5gxSP
1,36074E+18;1;"Can you still transmit Covid-19 after vaccination? - BBC Future

There isn't yet any conclusive evidence that the Pfizer-BioNTech unapproved experimental “vaccine” can prevent people from being infected with the coronavirus – and therefore halt its spread. https://t.co/QM1e3QjQLd"
1,34359E+18;0;"For all the lost lives, the patients &amp; the people that can’t get it themselves. So excited and grateful to be able to get my first dose of the Moderna vaccine against COVID. Hopeful for the future and so proud of medicine &amp; science for fighting this virus. Stay safe <U+0001F64F><U+0001F3FB> https://t.co/aEdbWeKlxt"
1,36037E+18;1;"If you didn't know,
Read carefully:
1) Covid shot is  N O T  a vaccine!  
2) Moderna literature says it's 'Gene Therapy'.
3) The PCR test was found to give a False-Positive result 96% of the time.
4) Moderna's own trials did NOT show the shot protected you from future exposures. https://t.co/bfgdHQtpMx"
1,39004E+18;0;My second Moderna that I received yesterday tried to rough me up a little, but I seem to have recovered and I am so grateful to have received it.
1,34669E+18;0;If you’ve ever been inside a Spencer’s don’t worry about what’s in the vaccine
1,34192E+18;1;"https://t.co/OuLNx2CMg1 
CEO of Biotech Firm Confirms mRNA Vaccine Dangerous Bioweapon"
1,39045E+18;0;Getting the COVID vaccine tomorrow because it's the responsible thing to do.
1,36035E+18;0;"I had brown hair when I got my first vaccine. I had purple &amp; silver hair when I got the second. #COVIDVaccine https://t.co/h3cwovdVWq"
1,3738E+18;0;Had my first Moderna shot 5 days ago and today I have a headache and feel overheated with exertion. If this is a side effect, grateful to know my immune system is responding.
1,34217E+18;1;"COVID-19: Tony Blair suggests using up UK vaccine stock on first doses and prioritising 'spreading' students | https://t.co/N7CujCHrMm

Ethically worrying. The proposition is to use a rushed vaccine on young people who will derive little measurable benefit from it. Beneficence?"
1,38565E+18;1;"REPORT: Pfizer Vaccine Confirmed To Cause Neurodegenerative Diseases via @nationalfile https://t.co/06L0v95k8H 
The report itself ends with this warning: “The vaccine could be a bioweapon and even more dangerous than the original infection.”"
1,3444E+18;0;Vaccine appointment set! Excited for my 11th finger it hopefully a 3rd eye! <U+0001F64C><U+0001F3FB>
1,36002E+18;1;"CDC: Over 500 Deaths Now Following mRNA Experimental Injections
https://t.co/dHdyIUxpgt"
1,37406E+18;0;"First shot down! Thankful to have a vaccine. Quick and easy. Didn’t feel a thing. 

When you find a chance get a vaccine! I choose to get a vaccine so we can have more in person class and enjoy college campus! @SpaldingU https://t.co/PyzL3BrjML"
1,34689E+18;1;"The ""vaccine"" is from the 80% depopulation &amp; ""purple revolution"" cabal. It'll decrease lifespan by causing cancer, other diseases, etc. &amp; cause sterility."
1,38772E+18;1;It’s not a vaccine, it’s experimental gene therapy. https://t.co/lY8hHCbvDf
1,3733E+18;0;First armful of Oxford Astra Zeneca vaccine done. Home for cake and lazing about now. #Vaccine #NHS https://t.co/A0t8Cj9f55
1,34662E+18;0;If you ate candy necklaces after playing outside all day with it on, you don’t need to worry about what’s in the Covid vaccine.
1,37269E+18;1;"Doctor Warns Experimental COVID “Vaccine” Actually “Dangerous Gene Therapy
https://t.co/x1RGdSKx1i"
1,36026E+18;0;I'm getting my second Moderna shot Tuesday!!!!
1,38717E+18;0;10 hours post Moderna #2 and feel fine! Arm not even sore! I had symptoms after #1 but nothing this tome so far. #GetVaccinated
1,34434E+18;0;Great news about the Oxford-AstraZeneca vaccine just one word of caution the bloke telling us about it is the same guy who promised us the ‘world class track and trace’, we’re still waiting for #Covid19UK #DontGetTooExcited
1,36026E+18;0;Who has had the Oxford vaccine  and still feels poorly after a week.Headache,sickly and so fatigued I cant  function
1,39034E+18;0;VACCINE TWITTER COME THRU - how long do you have to wait to take Tylenol if you feel shitty? What else is handy to have around? #Grateful #TeamPfizer <U+0001F64C><U+0001F3FB><U+0001F64C><U+0001F3FB>
1,38787E+18;0;I was #vaccinated yesterday with the #AstraZeneca vaccine. Side effects for me were a sore arm, severe chills and fatigue. I woke up feeling hungover. Still feeling sluggish but otherwise fine. Don't be afraid. Please get vaccinated if you are able.
1,38781E+18;0;Don’t Shed On Me - Confirmed - Vaccinated Individuals are Shedding to the Unvaccinated https://t.co/biKA0A7HKE #vaccinated #vaccine #shedding #mRNA #CoronavirusVaccine #COVIDVaccination @pfizer  #Pfizer #Moderna @truthismaster @RoystonPotter @PJMoore1958
1,34401E+18;0;Today I got the COVID-19 vaccine. I am incredibly grateful to our frontline heal… https://t.co/jNDF6GQWtN
1,3469E+18;0;so...i might be getting the vaccine soon...ish? <U+0001F440>
1,36001E+18;1;While the Moderna and Pfizer mRNA shots are labeled as “vaccines,” and news agencies and health policy leaders call them that, the actual patents for Pfizer’s and Moderna’s injections more truthfully describe them as “gene therapy,” not vaccines.
1,39045E+18;0;fuckin vaccine got my arm feeling like it's finna fall tf off
1,34218E+18;0;If you’ve ever drank one of these, don’t worry about what’s in the vaccine. https://t.co/6I93yfXY8q
1,38744E+18;0;Got my second Moderna vax... See how I feel later! Time for some food and a nap. #vaccinated #Moderna #COVID19Vaccine #GetVaccinated https://t.co/eB0aOTp9D2
1,34621E+18;0;my dad got his first covid vaccine today
1,35922E+18;0;Just got the first vaccine for COVID and four hours later my leg is spasming so bad like 10x worse than a Charlie horse <U+0001F643>
1,38814E+18;0;"got my 2nd vaccine and one of the nurses handed me a sticker and said “welcome to graduation” 

idk why, but that don’t sit right w me"
1,35923E+18;0;Just got moderna’d for the second time <U+0001F489><U+0001F489><U+0001F489>
1,38543E+18;1;CONFIRMED! Medical Expert on Depopulation Plan, 'Vaccine' Tragedies, Catastrophic Fallout https://t.co/lP5MS3wx2M via @FacebookWatch
1,38994E+18;1;"“It’s Not Just India: New Virus Waves Hit Developing Countries”

Depopulation by vaccine? https://t.co/pD9kA7EJEF"
1,38828E+18;0;Get my 2nd dose of the vaccine tomorrow.
1,38732E+18;0;Covaxin, India's homegrown Covid vaccine produced by Bharat Biotech, has been found to neutralize the B.1.617 variant or the Indian double mutant strain, White House Chief Medical Adviser Anthony Fauci said on Tuesday. #BharatBiotech #VaccinesWork
1,34353E+18;1;"A rushed vaccine that hasn't been extensively tested shouldn't be a requirement from an employer, and the unwillingness to take it shouldn't cost anyone their job. Let's hope that it won't happen. 
#CovidVaccine 
https://t.co/DkSWGrLFqj https://t.co/gZEhaqOl2n"
1,38763E+18;0;"I have been vaccinated with Sinopharm Vaccine. I urge everyone to get vaccinated and wear masks even after vaccination please!
#COVID19Vaccine #vaccinated"
1,37127E+18;1;Human AdV-20-42-42, a promising novel adenoviral vector for gene therapy and vaccine product development https://t.co/xMlLVGqSkK
1,38749E+18;0;If you ever bought drugs in Barstow don't worry about what's in the vaccine
1,3733E+18;0;I got my first Covid vaccine today!
1,38747E+18;0;"Again #vaccination targets not satisfactorily achieved in #Karnataka. What is the reason @CMofKarnataka @mla_sudhakar @DHFWKA ? Does our state have #vaccine shortage? Or is it shortage of healthcare workers, or r people not turning up to get #vaccinated ?
#IndiaFightsCOVID19 https://t.co/yKYz4W6xFR"
1,37265E+18;1;"They've gone far too long already.
Are we going to let them go any further?
Once they hit the children, who are virtually unaffected by covid, with untested vaccines that showed a whole bunch of side effects, diseases will sprout for generations to come
https://t.co/6eRpNp7bX1"
1,37373E+18;0;I got my first covid vaccine https://t.co/lwMMmhOQfo
1,34576E+18;1;"Everyone should become conversant with the FDA's ""Emergency Use Authorization"" standards. Then you''ll understand: 1) why an untested gene therapy was rapid fired approved under the guise of a vaccine 2) why effective treatments for CoVid have been blocked."
1,35829E+18;1;110,000 have had C19 as being involved with their deaths in the U.K. in 12 months. That’s 0.16% of the population, many of whom died in care homes through wilful negligence at best. And a draconian neo fascist government wants you to have an untested vaccine that’s not a vaccine.
1,36025E+18;0;My mom got her first vaccine this morning!
1,3469E+18;0;My job has me fucked up if they think I’m getting the Covid vaccine
1,38739E+18;0;"What is convincing you to apply for vaccine?
1) Cost of COVID-19 treatment
2) Fear of Death
3) Everyone is applying so do I
#COVID19 #vaccine #vaccines #VaccinesWork"
1,39044E+18;1;"""Halt Covid Vaccine, Prominent Scientist Tells CDC""

#JustSayNo to experimental #mRNA shots with NO liability. 

https://t.co/GAQTv7aHYo"
1,37367E+18;1;Using the Herd Immunity Excuse for Gene Therapy Vaccine on Kids https://t.co/NOSR8Gjeso
1,3469E+18;0;if you’ve gotten your ears pierced at Walmart you don’t have to worry about what’s in the vaccine
1,35885E+18;1;Depopulation test run? 75% of children who received vaccines in Mexican town now dead or hospitalized — Steemit https://t.co/YbZD5H9SO6
1,34671E+18;0;if your pee is dark yellow don’t worry about what’s in the vaccine luv
1,34439E+18;0;I received the Moderna vaccine this morning and I feel great. I'm so thankful for this! I've never been so excited to get an injection in my life. #GetVaccinated  @moderna_tx https://t.co/kipaM46nVA
1,36026E+18;0;I get my first dose of COVID vaccine today, I’m pretty nervous mainly for side effects <U+0001F972>
1,38779E+18;0;"I got my second Covid vaccine yesterday and I'm so relieved <U+0001F60C> 
I am ready for summer sun and summer fun #vaccinated"
1,37328E+18;0;Thank You Publix! Great work by a Florida based company. <U+2066>@Publix<U+2069> reaches 1 million vaccine doses delivered #FloridaIsForWinners #flapol  https://t.co/JDnnZ0axMR
1,34282E+18;1;"Well who could have guessed a rushed experimental vaccine might have side effects worse than the virus? <U+0001F914>

Meanwhile #Bitcoin is silently moving &gt;25K and won't stop anytime soon. 

The more the age of retardation reveals itself, the more people run for the monetary hills..."
1,34364E+18;0;i get my first dose of the covid vaccine tomorrow <U+0001F973><U+0001F973>
1,3422E+18;0;If you drink Caesars don’t worry about what’s in the vaccine
1,35964E+18;1;"Big International Pharma is generously financing a “fact-checking” group called ""NewsGuard"" to ensure that we plebeians are receiving the pasteurized, homogenized script we need in order to increase their synthetic drug, gene therapy &amp; vaccine sales. Thanks fellas! https://t.co/q2Y3jQ31sI"
1,37373E+18;0;I’m getting my first Pfizer vaccine on Wednesday. I’m scared and excited!!!! @BTS_twt
1,34222E+18;0;If you consider pak studies a book with facts, no brother you don't need to worry about what's in vaccine.
1,3596E+18;0;Am officially fully vaccinated with #Moderna vax. #vaccinated #MaskUp
1,37407E+18;0;Not my dad saying he’s noting all the family members taking the vaccine <U+0001F923><U+0001F923>
1,37404E+18;0;"I got the Pfizer vaccine and felt like poop but thankfully just had soreness and fatigue! 

Today I am feeling mostly back to normal! Still have a bit of soreness:)"
1,3903E+18;0;Today I finally got booked for my vaccine. Almost brought me to tears. Want to give kuddos to all of our @KFLAPH nurses who are working long hours every week! This special lady is one who fills all the needles that go into our arms. Feeling very hopeful and grateful today!<U+2764><U+FE0F> https://t.co/fPFUfU9MfX
1,37218E+18;1;You can still spread Covid in pubs with your vaccine passport as the gene therapy doesn't give immunity, stupid idea just another way to punish hospitality.  If they try this sue them for evidence.  #discrimination
1,34366E+18;0;Got my first dose of the covid vaccine today. One step closer to the end of this, let’s go
1,37237E+18;1;Interesting piece on Covid “Vaccine(s)”. The so-called COVID-19 “vaccine” is not a vaccine at all. It is an experimental gene therapy. The Center for Disease Control (CDC) gives the definition of the term vaccine on its website, ht…https://t.co/ubnPvsuJzZ https://t.co/KSRVBGY0os
1,3461E+18;1;ALL OF CONGRESS, THE PRESIDENCY WILL BE EXEMPT TO TAKE THE VACCINE OR NOT. WHY WOULD YOU SAY? BECAUSE THE ELITES  KNOW THE VACCINE IS DANGEROUS AND HAS HIV IN EACH SHOT AND THEY ARE OUR GODS NOW. THEY WANT DEPOPULATION BY 95%  EVEN PRESIDENT TRUMP.
1,39039E+18;1;"While some people love the depopulation agenda, blocking the sun (which violates the laws of nature) for ""climate change"", and wants everybody to get a vaccine (back to depop agenda), people are angry at Bill. Some people should focus on their family rather than playing God."
1,39045E+18;0;I got my second shot of Pfizer. No side effects besides a sore arm. First shot was slight fatigue and sore arm. Side effects are definitely possible and can be expected but they aren’t a guarantee. Please go get vaccinated.
1,38595E+18;1;"Are we seriously going to allow these people to shut us down for another spring/summer while they tank our economy with 'Covid' restrictions and expand their depopulation vaccine program? #RESET
It's self-sabotage.
It's time to Stand UP and TAKE OUR <U+0001F1E8><U+0001F1E6> BACK from the brink."
1,39015E+18;1;"I (name) declare non-consent of covid vaccine. There is not enough information to fulfill the informed consent requirement. Many virologists with concerns have been silenced. The definition of *vaccine was changed to fit this irreversible experimental gene altering...

sign
date"
1,3585E+18;1;Vaccine-caused Pathogenic Priming can kill you. I'm not taking any experimental vaccine. Masks can make you sick. I don't wear them. The vaccines cause fertility problems. HCQ WORKS!  @LuetkemeyerTony https://t.co/AkeA7Pd7eF https://t.co/75fsVnHaP2
1,37328E+18;0;My COVID vaccine experience: “I felt nausea and feverish a few hours after vaccination” – Times of India https://t.co/qn4psbD9L5
1,38567E+18;1;4/21/2021Bombshell Info on Miles Guo’s Getter: Antidotes are possessed and controlled by the CCP, but there is no vaccine! The CCP has made antidotes while it created the virus - bioweapon, which means the CCP has all human’s fate in its control - if you want to survive...(1/2) https://t.co/yAwcZx1cuS
1,39E+18;0;"I have been fully vaccinated in DC, eligible on age grounds &amp;while I still act with care,it does make for a more normal life. I have complete confidence in the vaccine &amp; experienced no side effects. I hope that everyone will get vaccinated when their time comes. Let’s beat #Covid https://t.co/eN6RrvMIZY"
1,37413E+18;0;Gonna get my second Pfizer shot this Wednesday.  I'm actually looking forward to huddling under the covers with my chills and fever.
1,39037E+18;0;I didn’t get the fancy sticker but I am beyond grateful for my local pharmacy and their offering of the #Moderna vaccine! Been waitlisting for a few months and was so relieved to finally hear it was my turn for a shot here this morning! #onestepcloser #cdnag @BASFAgSolutions https://t.co/CwjkxIDf7D
1,34689E+18;0;just got my first COVID vaccine.. taking a step in the right direction!!
1,37412E+18;0;I'm happy I get to get my second vaccine dose at UGA-- not that the hour drive to the mass vaccination site was so bad (and the site operated very efficiently), but I'm fine trading it for a 5 minute drive instead <U+0001F604>
1,38755E+18;0;If you’ve eaten the Halloween Whopper from Burger King, don’t worry about what’s in the vaccine
1,34688E+18;0;if i actually believe kanye did something with jeffrey don’t worry about what’s in the vaccine
1,3611E+18;0;I'm waiting to get my vaccine and ngl im anxious
1,3606E+18;1;"You can delude yourself, that i'm just crazy, or you can actually use your brain and read for yourself from official sites, about this experimental gene editing technology which invades you cell by cell.
https://t.co/wCTGi0SQSD"
1,35922E+18;0;my ma just got confirmation that she's getting her covid vaccine tomorrow and i'd like to thank 2021 for only making me wait 6 weeks for some good news very considerate
1,34367E+18;0;Got my first dose of the vaccine today! I feel fortunate and relieved. I hope for widespread access soon, and that those who have the opportunity to get the vaccine do so when the time comes. https://t.co/Snd3j6jnVd
1,39002E+18;0;I am officially FULLY VACCINATED!! Exactly two weeks ago, I got a second dose of the Moderna vaccine. Excited to wear one mask in public instead of two. Next up: my 16 and 18 y.o. sons.
1,34253E+18;1;Healthcare Workers in the U.S. Suffer Serious Reactions from Illegal Pfizer Experimental Vaccine – Others Fake Vaccination on TV https://t.co/JrCvRvIz6W
1,34653E+18;0;I am feeling fortunate getting my second vaccine but frustrated that the rollout to everyone else is so slow. https://t.co/HioiG4BOro
1,39037E+18;1;"Can't post article but check it out at infowars
""Former Pfizer Vice President and Chief Science Officer Dr. Michael Yeadon has sounded the alarm over the current vaccine scheme, saying it could lead to mass depopulation"""
1,37328E+18;0;My COVID vaccine experience: “I felt nausea and feverish a few hours after vaccination” – Times of India https://t.co/1mte4yCsoT
1,3465E+18;1;Fauci says we can go back to normal by Fall 2021, if 1 million people are vaccinated every day. Our freedom is being held hostage, and the ransom is an experimental, dangerous vaccine.
1,39003E+18;1;Situation Update, May 5th, 2021 - DARPA-Funded Race-Specific, Self-Replicating Vaccine Bioweapons Revealed! - Mike Adams Must Video | Opinion - Conservative | Before It's News https://t.co/5oOo452l2j
1,39011E+18;0;Thanks to @VaxHuntersCan I got my first vaccine dose today <U+0001F489>! Was super impressed by the new @MackenzieHealth Cortelluci Hospital. Feeling super relieved and grateful! #GetVaccinated
1,34337E+18;0;Finally getting my first vaccine on 12/31.
1,36026E+18;0;I’m so happy my parents got the second dose of the vaccine today!
1,36026E+18;0;'I feel so honored, privileged, grateful, jazzed': Nurse describes COVID-19 vaccine experience https://t.co/6e2PZcYkS0
1,35916E+18;0;Jjust got our 2nd dose of the Pfizer Covid-19 Vaccine! #COVID19 #vacine #utsw #utsouthwestern   #igottheshot https://t.co/dpqjBr2KTA
1,3603E+18;0;I’ve been doing my mother in laws grocery shopping during the panorama and I just realized she’s about to get her second dose of the vaccine so I won’t be doing it for much longer. We might really make it out of this thing mannnnnnn
1,36105E+18;1;"Covid is largely a wealthy country disease. Why? Because poorer countries favour cheap, safe and effective therapeutics like #ivermectin and are cautious about taking an unsafe, untested mRNA gene therapy ""vaccine"". https://t.co/OnEeSDxVwv"
1,35885E+18;1;Another one with adverse side effect from the killer vaccine.... https://t.co/Vx7RmNaRad
1,38736E+18;0;"Govt says over 1 crore #COVID-19 #vaccine doses still available with states, UTs

#arogyasetu #VaccinesWork #vaccination"
1,3603E+18;0;"The guy behind the Pfizer vaccine once again told the UK government to stop delaying the second dose by 12 weeks, and our media are near silent. 

British exceptionalism costs lives."
1,3611E+18;0;Vaccine side effects are actually a good thing https://t.co/eDo3Ok3IAL via @YouTube
1,37244E+18;1;Using Herd Immunity Excuse for Gene Therapy Vaccine on Kids https://t.co/osqbSQ3F3e
1,34421E+18;1;Madagascar continued with their herb treatment against the #ChineseVirus while our governments decided to wait for   a possibly dangerous and unproven vaccine. Madagascar currently has no new cases or deaths. https://t.co/9r5sSaiotP
1,36033E+18;0;I just got my first dose of the Covid Vaccine I love that for me
1,34651E+18;0;Quit  smoking and junk food  before you worry about what is in the vaccine.
1,39045E+18;0;2nd dose of Moderna is kicking my ass. #chills #highfever #bodyaches #fatigue
1,39045E+18;1;"CNN Host Calls to ‘Shun’ Friends &amp; Family Who Haven’t Taken the EXPERIMENTAL Vaccine https://t.co/9sLcVf8uyB"
1,34508E+18;1;"Bureaucrats getting a ""vaccine"" injection in public view means nothing (could be just saline etc.). The ""vaccine"" is from the 80% depopulation &amp; ""purple revolution"" cabal. It'll decrease lifespan by causing cancer, ailments, etc. Ties to spygate. Thread https://t.co/0heTaDzoIu"
1,3462E+18;0;Someone said Boris’ strategy is vaccine and inshallah and I am SCREAMING.
1,34665E+18;0;If you don’t wash your thrifted/newly bought clothes before wearing them do not worry about what’s in the vaccine
1,38673E+18;1;Former-Pfizer VP Yeadon: 'I don’t think you could come up with a better plan' for depopulation than the pandemic and vaccines https://t.co/z1Xi5IenhC
1,34677E+18;0;if you’ve ever worked night shifts don’t worry about what’s in the vaccine
1,38999E+18;1;I fucking hate my mom so much she's banishing me to my grandpa's old place again because I took the vaccine. Apparently taking the vaccine makes me a bioweapon for two weeks.
1,37294E+18;0;More than 4 in 10 healthcare workers have not been #vaccinated, @washingtonpost @KFF poll finds https://t.co/Dl9sTjFPqJ https://t.co/Jew1ehG5HZ
1,34223E+18;0;If you date men don’t worry about what’s in the vaccine
1,37297E+18;1;Remember its a gene-based vaccine therapy and definitely not a gene therapy
1,39009E+18;1;An experimental injection is putting another person's poop into your butt. It is not a well studied and documented vaccine with literal thousands of well documented case studies overseen by scientists, not a mommy blog.
1,37271E+18;1;"#Trudeau willing to gamble Canadians' health on potentially dangerous vaccine for his political survival
https://t.co/Oo66HL7ClA"
1,34452E+18;1;Former FEMA operative Celeste Solum talks with David Icke: ‘The Covid tests are magnetically tagging you and the vaccine is designed for mass depopulation and the synthetic transformation of the human body’ – David Icke https://t.co/3OGBHvmV5S
1,37319E+18;0;I got the #AstraZeneca vaccine and I felt pretty rubbish for days. Sore arm, aching joints, difficulty concentrating. Really made me think: getting Covid for real would have been utterly awful #GetVaccinated
1,3592E+18;0;Sister just called me, she just got her 1st vaccine today... she was nervous.. I told her it will be okay.. <U+0001F64F><U+0001F3FC><U+0001F60A>
1,36067E+18;1;The experimental injections being rolled out by Moderna and Pfizer are nothing similar to traditional vaccines. These mRNA platforms are an “operating system” designed to program human beings and turn their cells into efficient drug delivery systems... https://t.co/MiVfJKA5PA
1,34641E+18;0;Nigerian government officials will soon start traveling out to take the vaccine .. I just want to tell you people  know we are on vibes and Inshallah ...
1,34662E+18;0;if you’ve ever walked barefoot into ur uni halls kitchen, u don’t need to worry about what’s in the vaccine <U+2764><U+FE0F><U+2764><U+FE0F>
1,34397E+18;0;"Thanks @garyblanchard for sharing your #COVID19 #vaccine story! We're so grateful for our members &amp; colleagues who continue to keep us safe during the pandemic. #MyCOVIDVax #ThisIsOurShot https://t.co/CuUlr2L8Vw"
1,3741E+18;0;1st Shot time!!! #CovidVaccine #getyourshot #FauciOuchie #vaccinated #vaccine #firstshot https://t.co/Vb6WQZRWiH
1,37307E+18;0;This is the painted version of a happy dance...celebrating vaccine #1. Woo hoo! #GetVaccinated #happydance #art #artist #abstractart #abstractpainting #painting https://t.co/RJWLN6WxsN
1,38788E+18;0;#Vaccinated. Does this mean I am a vaccine influencer? Please be influenced by me everybody :) #VaccinesWork https://t.co/paxtNXHCqH
1,38751E+18;0;"Join Danielle and get your COVID vaccine today. 
COVID vaccine walk-ins welcome at Newton Clinic. 
Check out our website for more information. 
https://t.co/VQwnepjbIF
#vaccinatedfor #covidvaccine #newtoniowa 
@GettoKnowNewton https://t.co/EeT9Al1bdT"
1,36004E+18;0;"Finally got my first dose of Pfizer vaccine today. Will have 2nd by the time we return to full capacity 5-days school 3/8. Feeling relieved.  Many of my kids not sure they’re returning. Covid has hit our community hard &amp; parents still fearful for their kids."
1,38664E+18;1;Vaccine adverse reactions less than 1% are being reported wake up depopulation  https://t.co/4cQRwH1D1u
1,3585E+18;1;"People who don't care about Covid: You can't live in fear of the virus.

Also people who don't care about Covid: I'm not getting a vaccine. It's experimental. We don't know what's in it....

Me: So about living in fear...?"
